#;Data/Hora;Ativo;C/V;Quantidade;Preço limite;Status;Tipo;Quantidade executada;Preço médio;Resultado (Abs.);Resultado %;Resultado (R$)
"11071026463";"10/09/2021 / 14:18:31";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"17,72";"0,59";"3,22";"590,00"
"11069779043";"10/09/2021 / 11:15:00";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"18,31";"-";"-";"-"
"11064718627";"09/09/2021 / 15:04:35";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"18,12";"0,60";"3,21";"600,00"
"11063612067";"09/09/2021 / 11:15:00";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"18,72";"-";"-";"-"
"11059636043";"08/09/2021 / 14:00:00";"MGLU3";"V";"1000";"0,00";"executada";"saída";"1000";"18,85";"-0,05";"-0,24";"-46,00"
"11059179899";"08/09/2021 / 12:45:00";"MGLU3";"C";"1000";"0,00";"executada";"entrada";"1000";"18,90";"-";"-";"-"
"11050833558";"06/09/2021 / 12:15:00";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"19,18";"-0,03";"-0,13";"-25,00"
"11050778858";"06/09/2021 / 12:00:01";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"19,15";"-";"-";"-"
"11039721053";"03/09/2021 / 13:00:01";"MGLU3";"V";"1000";"0,00";"executada";"saída";"1000";"18,05";"-0,13";"-0,72";"-130,00"
"11039461416";"03/09/2021 / 12:15:01";"MGLU3";"C";"1000";"0,00";"executada";"entrada";"1000";"18,18";"-";"-";"-"
"11039427435";"03/09/2021 / 12:11:01";"MGLU3";"C";"1100";"0,00";"executada";"saída";"1100";"18,20";"-0,28";"-1,56";"-307,00"
"11039166634";"03/09/2021 / 11:30:00";"MGLU3";"V";"1100";"0,00";"executada";"entrada";"1100";"17,92";"-";"-";"-"
"11036033657";"02/09/2021 / 16:50:00";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"17,91";"0,24";"1,32";"240,00"
"11035222205";"02/09/2021 / 13:15:01";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"18,15";"-";"-";"-"
"11031169738";"01/09/2021 / 13:30:01";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"18,66";"-0,07";"-0,38";"-70,00"
"11031086782";"01/09/2021 / 13:00:01";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"18,59";"-";"-";"-"
"11027529770";"31/08/2021 / 15:54:01";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"18,16";"0,60";"3,20";"601,00"
"11026633322";"31/08/2021 / 11:00:01";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"18,76";"-";"-";"-"
"11026584186";"31/08/2021 / 10:45:01";"MGLU3";"V";"1000";"0,00";"executada";"saída";"1000";"18,85";"-0,16";"-0,84";"-160,00"
"11026537364";"31/08/2021 / 10:30:01";"MGLU3";"C";"1000";"0,00";"executada";"entrada";"1000";"19,01";"-";"-";"-"
"11024425858";"30/08/2021 / 16:50:00";"MGLU3";"V";"1000";"0,00";"executada";"saída";"1000";"18,87";"0,11";"0,59";"110,00"
"11023417102";"30/08/2021 / 11:45:00";"MGLU3";"C";"1000";"0,00";"executada";"entrada";"1000";"18,76";"-";"-";"-"
"11023364468";"30/08/2021 / 11:15:01";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"18,82";"0,00";"0,00";"0,00"
"11023157939";"30/08/2021 / 10:15:01";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"18,82";"-";"-";"-"
"11014522711";"27/08/2021 / 10:38:56";"MGLU3";"V";"1000";"0,00";"executada";"saída";"1000";"18,84";"-0,28";"-1,46";"-279,00"
"11014447885";"27/08/2021 / 10:15:01";"MGLU3";"C";"1000";"0,00";"executada";"entrada";"1000";"19,12";"-";"-";"-"
"11010447466";"26/08/2021 / 11:00:02";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"19,57";"-0,12";"-0,60";"-117,00"
"11010306368";"26/08/2021 / 10:30:02";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"19,45";"-";"-";"-"
"10989327292";"20/08/2021 / 16:50:00";"MGLU3";"V";"1000";"0,00";"executada";"saída";"1000";"18,84";"0,14";"0,75";"140,00"
"10987855333";"20/08/2021 / 12:00:01";"MGLU3";"C";"1000";"0,00";"executada";"entrada";"1000";"18,70";"-";"-";"-"
"10983315053";"19/08/2021 / 11:45:00";"MGLU3";"V";"1000";"0,00";"executada";"saída";"1000";"18,44";"-0,11";"-0,59";"-110,00"
"10983224790";"19/08/2021 / 11:30:01";"MGLU3";"C";"1000";"0,00";"executada";"entrada";"1000";"18,55";"-";"-";"-"
"10980256444";"18/08/2021 / 14:00:03";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"18,94";"0,04";"0,21";"40,00"
"10979536122";"18/08/2021 / 10:45:01";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"18,98";"-";"-";"-"
"10977224336";"17/08/2021 / 16:15:01";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"19,19";"0,02";"0,10";"20,00"
"10976669337";"17/08/2021 / 13:00:01";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"19,21";"-";"-";"-"
"10976622894";"17/08/2021 / 12:45:01";"MGLU3";"V";"1000";"0,00";"executada";"saída";"1000";"19,34";"-0,14";"-0,72";"-140,00"
"10976387037";"17/08/2021 / 11:30:01";"MGLU3";"C";"1000";"0,00";"executada";"entrada";"1000";"19,48";"-";"-";"-"
"10973440011";"16/08/2021 / 15:00:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"19,78";"0,28";"1,40";"252,00"
"10972475500";"16/08/2021 / 10:30:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,06";"-";"-";"-"
"10960996353";"12/08/2021 / 14:30:01";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"20,94";"-0,09";"-0,43";"-81,00"
"10960595277";"12/08/2021 / 12:30:01";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"21,03";"-";"-";"-"
"10960548599";"12/08/2021 / 12:15:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"21,10";"-0,20";"-0,96";"-180,00"
"10960186722";"12/08/2021 / 11:00:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,90";"-";"-";"-"
"10956858226";"11/08/2021 / 12:30:00";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,42";"-0,11";"-0,54";"-99,00"
"10956546257";"11/08/2021 / 11:00:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,31";"-";"-";"-"
"10954166947";"10/08/2021 / 16:15:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,42";"0,14";"0,68";"126,00"
"10953221204";"10/08/2021 / 11:45:00";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,56";"-";"-";"-"
"10942206937";"06/08/2021 / 16:50:01";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"20,61";"0,23";"1,13";"207,00"
"10941502876";"06/08/2021 / 12:30:00";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"20,38";"-";"-";"-"
"10938539395";"05/08/2021 / 16:30:02";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,39";"0,03";"0,15";"27,00"
"10937711653";"05/08/2021 / 12:15:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,42";"-";"-";"-"
"10924872199";"02/08/2021 / 16:50:00";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,69";"0,20";"0,96";"180,00"
"10923003394";"02/08/2021 / 12:45:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,89";"-";"-";"-"
"10903972969";"29/07/2021 / 12:15:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"21,66";"-0,16";"-0,74";"-144,00"
"10903736407";"29/07/2021 / 11:00:02";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"21,50";"-";"-";"-"
"10900955833";"28/07/2021 / 13:15:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"21,45";"-0,12";"-0,56";"-108,00"
"10900640027";"28/07/2021 / 12:00:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"21,33";"-";"-";"-"
"10898292033";"27/07/2021 / 16:50:00";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"21,37";"0,15";"0,70";"135,00"
"10897111950";"27/07/2021 / 12:15:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"21,52";"-";"-";"-"
"10893262363";"26/07/2021 / 13:45:01";"MGLU3";"C";"800";"0,00";"executada";"saída";"800";"22,28";"0,05";"0,22";"40,00"
"10892278069";"26/07/2021 / 11:00:01";"MGLU3";"V";"800";"0,00";"executada";"entrada";"800";"22,33";"-";"-";"-"
"10882372366";"23/07/2021 / 16:50:00";"MGLU3";"C";"800";"0,00";"executada";"saída";"800";"22,59";"-0,02";"-0,09";"-16,00"
"10881701925";"23/07/2021 / 13:30:00";"MGLU3";"V";"800";"0,00";"executada";"entrada";"800";"22,57";"-";"-";"-"
"10881427613";"23/07/2021 / 12:15:02";"MGLU3";"V";"800";"0,00";"executada";"saída";"800";"22,75";"-0,07";"-0,31";"-56,00"
"10881386632";"23/07/2021 / 12:00:03";"MGLU3";"C";"800";"0,00";"executada";"entrada";"800";"22,82";"-";"-";"-"
"10877672139";"22/07/2021 / 14:15:01";"MGLU3";"V";"800";"0,00";"executada";"saída";"800";"23,21";"-0,19";"-0,80";"-150,00"
"10877289942";"22/07/2021 / 12:30:01";"MGLU3";"C";"800";"0,00";"executada";"entrada";"800";"23,40";"-";"-";"-"
"10877249741";"22/07/2021 / 12:15:01";"MGLU3";"C";"800";"0,00";"executada";"saída";"800";"23,32";"-0,10";"-0,43";"-80,00"
"10876841529";"22/07/2021 / 11:00:02";"MGLU3";"V";"800";"0,00";"executada";"entrada";"800";"23,22";"-";"-";"-"
"10874767513";"21/07/2021 / 16:15:01";"MGLU3";"C";"800";"0,00";"executada";"saída";"800";"23,20";"-0,07";"-0,30";"-56,00"
"10873716389";"21/07/2021 / 11:30:02";"MGLU3";"V";"800";"0,00";"executada";"entrada";"800";"23,13";"-";"-";"-"
"10870671156";"20/07/2021 / 15:45:00";"MGLU3";"C";"800";"0,00";"executada";"saída";"800";"23,04";"-0,12";"-0,51";"-93,00"
"10869794821";"20/07/2021 / 12:00:02";"MGLU3";"V";"800";"0,00";"executada";"entrada";"800";"22,92";"-";"-";"-"
"10856173097";"16/07/2021 / 14:15:01";"MGLU3";"C";"800";"0,00";"executada";"saída";"800";"24,10";"-0,03";"-0,12";"-24,00"
"10855284967";"16/07/2021 / 12:15:02";"MGLU3";"V";"800";"0,00";"executada";"entrada";"800";"24,07";"-";"-";"-"
"10854932285";"16/07/2021 / 11:00:02";"MGLU3";"V";"800";"0,00";"executada";"saída";"800";"24,02";"-0,13";"-0,54";"-104,00"
"10854823166";"16/07/2021 / 10:30:02";"MGLU3";"C";"800";"0,00";"executada";"entrada";"800";"24,15";"-";"-";"-"
"10851909929";"15/07/2021 / 16:50:00";"MGLU3";"C";"800";"0,00";"executada";"saída";"800";"23,82";"0,28";"1,16";"224,00"
"10850422004";"15/07/2021 / 12:00:01";"MGLU3";"V";"800";"0,00";"executada";"entrada";"800";"24,10";"-";"-";"-"
"10845338503";"14/07/2021 / 14:15:01";"MGLU3";"V";"800";"0,00";"executada";"saída";"800";"22,67";"-0,07";"-0,31";"-56,00"
"10845251762";"14/07/2021 / 14:00:01";"MGLU3";"C";"800";"0,00";"executada";"entrada";"800";"22,74";"-";"-";"-"
"10844566286";"14/07/2021 / 11:30:02";"MGLU3";"C";"800";"0,00";"executada";"saída";"800";"22,74";"-0,02";"-0,09";"-16,00"
"10844495966";"14/07/2021 / 11:15:01";"MGLU3";"V";"800";"0,00";"executada";"entrada";"800";"22,72";"-";"-";"-"
"10840901034";"13/07/2021 / 13:30:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"22,05";"-0,14";"-0,64";"-126,00"
"10840714475";"13/07/2021 / 12:30:02";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"21,91";"-";"-";"-"
"10840650587";"13/07/2021 / 12:15:01";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"21,99";"-0,18";"-0,81";"-162,00"
"10840452122";"13/07/2021 / 11:30:02";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"22,17";"-";"-";"-"
"10836850825";"12/07/2021 / 15:45:02";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"22,13";"-0,13";"-0,59";"-117,00"
"10836071593";"12/07/2021 / 11:30:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"22,00";"-";"-";"-"
"10823361265";"08/07/2021 / 16:15:01";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"21,77";"0,04";"0,18";"36,00"
"10822563124";"08/07/2021 / 12:00:01";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"21,73";"-";"-";"-"
"10820139049";"07/07/2021 / 16:50:00";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"22,03";"0,08";"0,36";"72,00"
"10819492159";"07/07/2021 / 13:00:01";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"21,95";"-";"-";"-"
"10816364337";"06/07/2021 / 16:50:00";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"21,05";"0,17";"0,81";"154,00"
"10815756990";"06/07/2021 / 12:30:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"21,22";"-";"-";"-"
"10815732938";"06/07/2021 / 12:15:01";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"21,23";"-0,12";"-0,56";"-108,00"
"10815603070";"06/07/2021 / 11:15:01";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"21,35";"-";"-";"-"
"10812737608";"05/07/2021 / 13:00:01";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"21,34";"-0,06";"-0,28";"-54,00"
"10812702874";"05/07/2021 / 12:45:01";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"21,40";"-";"-";"-"
"10801237008";"01/07/2021 / 16:50:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,70";"0,31";"1,48";"279,00"
"10799608143";"01/07/2021 / 10:30:02";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"21,01";"-";"-";"-"
"10795549218";"30/06/2021 / 10:45:02";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"21,50";"-0,10";"-0,46";"-89,00"
"10795503804";"30/06/2021 / 10:30:02";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"21,40";"-";"-";"-"
"10792860590";"29/06/2021 / 14:45:00";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"21,35";"-0,09";"-0,42";"-81,00"
"10792131307";"29/06/2021 / 11:00:03";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"21,26";"-";"-";"-"
"10789447962";"28/06/2021 / 16:45:00";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"21,43";"-0,01";"-0,05";"-9,00"
"10788269472";"28/06/2021 / 12:00:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"21,42";"-";"-";"-"
"10777075479";"25/06/2021 / 14:15:01";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"21,60";"-0,12";"-0,56";"-109,00"
"10776658560";"25/06/2021 / 12:00:02";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"21,72";"-";"-";"-"
"10768845022";"23/06/2021 / 16:50:00";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,62";"0,23";"1,11";"209,00"
"10767034373";"23/06/2021 / 10:45:03";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,85";"-";"-";"-"
"10756480690";"21/06/2021 / 14:30:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"21,20";"-0,18";"-0,86";"-162,00"
"10756395662";"21/06/2021 / 14:00:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"21,02";"-";"-";"-"
"10756126154";"21/06/2021 / 13:00:01";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"21,05";"-0,04";"-0,19";"-36,00"
"10755877457";"21/06/2021 / 12:15:01";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"21,09";"-";"-";"-"
"10744511871";"18/06/2021 / 11:45:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"21,25";"-0,15";"-0,71";"-135,00"
"10744292715";"18/06/2021 / 11:00:02";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"21,10";"-";"-";"-"
"10744235282";"18/06/2021 / 10:51:59";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"21,15";"-0,31";"-1,44";"-279,00"
"10744203890";"18/06/2021 / 10:45:01";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"21,46";"-";"-";"-"
"10728881644";"15/06/2021 / 10:45:02";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"20,67";"-0,10";"-0,47";"-87,00"
"10728807956";"15/06/2021 / 10:30:04";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"20,77";"-";"-";"-"
"10725793122";"14/06/2021 / 14:00:02";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,58";"-0,05";"-0,22";"-41,00"
"10725505904";"14/06/2021 / 12:15:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,53";"-";"-";"-"
"10716615186";"11/06/2021 / 11:30:01";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"20,14";"-0,10";"-0,49";"-90,00"
"10716569179";"11/06/2021 / 11:15:01";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"20,24";"-";"-";"-"
"10716493419";"11/06/2021 / 11:00:03";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,17";"-0,06";"-0,30";"-54,00"
"10716336611";"11/06/2021 / 10:30:02";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,11";"-";"-";"-"
"10712877134";"10/06/2021 / 11:30:02";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,16";"-0,17";"-0,84";"-152,00"
"10712739395";"10/06/2021 / 10:45:03";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"19,99";"-";"-";"-"
"10694349912";"07/06/2021 / 12:00:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,79";"-0,04";"-0,17";"-32,00"
"10694050610";"07/06/2021 / 10:30:03";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,75";"-";"-";"-"
"10687767157";"04/06/2021 / 16:15:01";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"20,79";"-0,09";"-0,43";"-81,00"
"10687082136";"04/06/2021 / 13:00:01";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"20,88";"-";"-";"-"
"10687054642";"04/06/2021 / 12:45:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,87";"-0,13";"-0,63";"-117,00"
"10686967792";"04/06/2021 / 12:15:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,74";"-";"-";"-"
"10681711650";"02/06/2021 / 16:50:00";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,40";"0,35";"1,70";"318,00"
"10680592736";"02/06/2021 / 12:30:02";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,75";"-";"-";"-"
"10680446064";"02/06/2021 / 12:00:01";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"20,77";"0,07";"0,34";"63,00"
"10680062767";"02/06/2021 / 10:45:02";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"20,70";"-";"-";"-"
"10676521923";"01/06/2021 / 14:45:01";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"20,40";"-0,09";"-0,44";"-81,00"
"10676290745";"01/06/2021 / 13:45:01";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"20,49";"-";"-";"-"
"10676057132";"01/06/2021 / 12:45:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,45";"-0,09";"-0,44";"-81,00"
"10675901914";"01/06/2021 / 12:00:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,36";"-";"-";"-"
"10671483360";"31/05/2021 / 13:00:01";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"20,09";"-0,03";"-0,15";"-27,00"
"10671413454";"31/05/2021 / 12:45:01";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"20,12";"-";"-";"-"
"10671151884";"31/05/2021 / 12:00:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,11";"0,06";"0,28";"51,00"
"10670847905";"31/05/2021 / 10:30:02";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,17";"-";"-";"-"
"10662976008";"28/05/2021 / 16:50:00";"MGLU3";"V";"1000";"0,00";"executada";"saída";"1000";"20,37";"0,37";"1,87";"373,00"
"10662556911";"28/05/2021 / 12:45:01";"MGLU3";"C";"1000";"0,00";"executada";"entrada";"1000";"19,99";"-";"-";"-"
"10659444430";"27/05/2021 / 16:00:01";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"19,62";"-0,09";"-0,46";"-90,00"
"10659072550";"27/05/2021 / 13:30:01";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"19,53";"-";"-";"-"
"10658991984";"27/05/2021 / 13:00:01";"MGLU3";"V";"1000";"0,00";"executada";"saída";"1000";"19,61";"-0,09";"-0,46";"-90,00"
"10658620053";"27/05/2021 / 11:30:02";"MGLU3";"C";"1000";"0,00";"executada";"entrada";"1000";"19,70";"-";"-";"-"
"10655915597";"26/05/2021 / 16:50:00";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"19,68";"0,33";"1,65";"297,00"
"10655307920";"26/05/2021 / 13:45:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,01";"-";"-";"-"
"10655016007";"26/05/2021 / 12:30:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,14";"-0,10";"-0,50";"-90,00"
"10654838536";"26/05/2021 / 11:30:02";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,04";"-";"-";"-"
"10650870451";"25/05/2021 / 12:00:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,38";"-0,17";"-0,84";"-153,00"
"10650664323";"25/05/2021 / 11:15:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,21";"-";"-";"-"
"10628468129";"20/05/2021 / 14:15:01";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"18,75";"-0,09";"-0,48";"-90,00"
"10628088568";"20/05/2021 / 13:15:02";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"18,66";"-";"-";"-"
"10622310304";"19/05/2021 / 16:50:00";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"18,58";"0,32";"1,69";"320,00"
"10621246607";"19/05/2021 / 12:15:01";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"18,90";"-";"-";"-"
"10621209720";"19/05/2021 / 12:00:02";"MGLU3";"V";"1000";"0,00";"executada";"saída";"1000";"18,89";"-0,19";"-1,01";"-193,00"
"10621111166";"19/05/2021 / 11:30:02";"MGLU3";"C";"1000";"0,00";"executada";"entrada";"1000";"19,08";"-";"-";"-"
"10617340493";"18/05/2021 / 16:45:01";"MGLU3";"V";"1000";"0,00";"executada";"saída";"1000";"19,10";"-0,08";"-0,43";"-83,00"
"10616794852";"18/05/2021 / 13:45:02";"MGLU3";"C";"1000";"0,00";"executada";"entrada";"1000";"19,18";"-";"-";"-"
"10609176990";"17/05/2021 / 16:50:00";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"18,80";"0,10";"0,53";"100,00"
"10608156059";"17/05/2021 / 13:15:02";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"18,90";"-";"-";"-"
"10595231045";"14/05/2021 / 16:50:01";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"19,08";"0,14";"0,74";"143,00"
"10592688084";"14/05/2021 / 11:30:03";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"19,22";"-";"-";"-"
"10585525959";"13/05/2021 / 14:30:02";"MGLU3";"V";"1000";"0,00";"executada";"saída";"1000";"19,02";"-0,15";"-0,78";"-150,00"
"10585272592";"13/05/2021 / 13:30:01";"MGLU3";"C";"1000";"0,00";"executada";"entrada";"1000";"19,17";"-";"-";"-"
"10585088845";"13/05/2021 / 12:30:01";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"19,07";"-0,05";"-0,26";"-50,00"
"10585021713";"13/05/2021 / 12:15:01";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"19,02";"-";"-";"-"
"10564296539";"10/05/2021 / 16:50:01";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"19,20";"0,29";"1,46";"285,00"
"10562265575";"10/05/2021 / 10:45:01";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"19,49";"-";"-";"-"
"10549380057";"07/05/2021 / 16:00:01";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"19,62";"0,02";"0,10";"20,00"
"10545383448";"07/05/2021 / 12:00:00";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"19,64";"-";"-";"-"
"10531285551";"06/05/2021 / 16:50:00";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"19,47";"0,04";"0,21";"40,00"
"10525784925";"06/05/2021 / 13:15:01";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"19,51";"-";"-";"-"
"10510004679";"05/05/2021 / 16:50:01";"MGLU3";"V";"1000";"0,00";"executada";"saída";"1000";"19,91";"-0,05";"-0,25";"-50,00"
"10507817643";"05/05/2021 / 13:45:01";"MGLU3";"C";"1000";"0,00";"executada";"entrada";"1000";"19,96";"-";"-";"-"
"10507480134";"05/05/2021 / 13:30:00";"MGLU3";"C";"1000";"0,00";"executada";"saída";"1000";"19,93";"-0,13";"-0,66";"-130,00"
"10506909117";"05/05/2021 / 12:45:01";"MGLU3";"V";"1000";"0,00";"executada";"entrada";"1000";"19,80";"-";"-";"-"
"10477811625";"03/05/2021 / 13:15:01";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"20,03";"-0,12";"-0,60";"-108,00"
"10475982651";"03/05/2021 / 11:30:02";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"20,15";"-";"-";"-"
"10377012576";"28/04/2021 / 15:45:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,88";"-0,06";"-0,29";"-54,00"
"10372799628";"28/04/2021 / 13:15:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,82";"-";"-";"-"
"10369733250";"28/04/2021 / 11:45:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"20,98";"-0,15";"-0,70";"-132,00"
"10369317090";"28/04/2021 / 11:30:01";"MGLU3";"V";"900";"0,00";"executada";"entrada";"900";"20,83";"-";"-";"-"
"10328084763";"26/04/2021 / 14:00:01";"MGLU3";"V";"900";"0,00";"executada";"saída";"900";"21,62";"-0,05";"-0,22";"-42,00"
"10327632594";"26/04/2021 / 13:30:01";"MGLU3";"C";"900";"0,00";"executada";"entrada";"900";"21,67";"-";"-";"-"
"10289035902";"23/04/2021 / 13:00:01";"MGLU3";"C";"900";"0,00";"executada";"saída";"900";"21,32";"-0,15";"-0,71";"-135,00"
