#;Data/Hora;Ativo;C/V;Quantidade;Preço limite;Status;Tipo;Quantidade executada;Preço médio;Resultado (Abs.);Resultado %;Resultado (R$)
"10729556686";"15/06/2021 / 12:41:46";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"129.480,00";"-515,00";"-0,40";"-206,00"
"10728574577";"15/06/2021 / 09:35:01";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"129.995,00";"-";"-";"-"
"10725125490";"14/06/2021 / 10:15:05";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"130.530,00";"-485,00";"-0,37";"-194,00"
"10724961756";"14/06/2021 / 09:05:01";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"130.045,00";"-";"-";"-"
"10716382021";"11/06/2021 / 10:40:00";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"129.840,00";"-125,00";"-0,10";"-50,00"
"10716202185";"11/06/2021 / 09:40:01";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"129.965,00";"-";"-";"-"
"10713514800";"10/06/2021 / 14:00:00";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"129.982,50";"117,50";"0,09";"47,00"
"10712310484";"10/06/2021 / 09:30:01";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"130.100,00";"-";"-";"-"
"10707889119";"09/06/2021 / 13:40:00";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"130.585,00";"970,00";"0,75";"388,00"
"10706371993";"09/06/2021 / 10:15:00";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"129.615,00";"-";"-";"-"
"10699081180";"08/06/2021 / 10:59:28";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"130.005,00";"-485,00";"-0,37";"-194,00"
"10698933774";"08/06/2021 / 10:10:02";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"130.490,00";"-";"-";"-"
"10695684311";"07/06/2021 / 16:35:00";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"131.085,00";"1.115,00";"0,86";"446,00"
"10693797243";"07/06/2021 / 09:05:01";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"129.970,00";"-";"-";"-"
"10686807953";"04/06/2021 / 11:25:01";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"129.465,00";"225,00";"0,17";"90,00"
"10686265760";"04/06/2021 / 09:10:00";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"129.240,00";"-";"-";"-"
"10681639224";"02/06/2021 / 16:20:00";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"129.305,00";"1.050,00";"0,82";"420,00"
"10679448845";"02/06/2021 / 09:05:00";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"128.255,00";"-";"-";"-"
"10675356058";"01/06/2021 / 09:50:03";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"127.355,00";"-550,00";"-0,43";"-220,00"
"10675089277";"01/06/2021 / 09:05:02";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"126.805,00";"-";"-";"-"
"10671680945";"31/05/2021 / 13:45:00";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"125.885,00";"-95,00";"-0,08";"-38,00"
"10670798179";"31/05/2021 / 10:10:00";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"125.790,00";"-";"-";"-"
"10662191036";"28/05/2021 / 10:20:02";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"124.667,50";"-77,50";"-0,06";"-31,00"
"10661989756";"28/05/2021 / 09:14:21";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"124.590,00";"-";"-";"-"
"10659119600";"27/05/2021 / 14:00:00";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"123.940,00";"400,00";"0,32";"160,00"
"10658345925";"27/05/2021 / 10:10:01";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"124.340,00";"-";"-";"-"
"10654656370";"26/05/2021 / 10:34:10";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"124.180,00";"-572,50";"-0,46";"-229,00"
"10654385198";"26/05/2021 / 09:05:00";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"123.607,50";"-";"-";"-"
"10651685147";"25/05/2021 / 16:00:06";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"123.030,00";"1.490,00";"1,20";"596,00"
"10650179302";"25/05/2021 / 09:10:01";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"124.520,00";"-";"-";"-"
"10646540464";"24/05/2021 / 10:45:01";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"123.165,00";"-137,50";"-0,11";"-55,00"
"10646409978";"24/05/2021 / 10:05:01";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"123.027,50";"-";"-";"-"
"10635300672";"21/05/2021 / 14:35:00";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"122.240,00";"885,00";"0,72";"354,00"
"10634000262";"21/05/2021 / 09:05:00";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"123.125,00";"-";"-";"-"
"10628023103";"20/05/2021 / 13:05:00";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"122.510,00";"-50,00";"-0,04";"-20,00"
"10627175918";"20/05/2021 / 10:35:01";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"122.560,00";"-";"-";"-"
"10621078024";"19/05/2021 / 11:20:00";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"122.330,00";"350,00";"0,29";"140,00"
"10620270415";"19/05/2021 / 09:05:00";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"121.980,00";"-";"-";"-"
"10615954915";"18/05/2021 / 10:40:02";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"123.365,00";"250,00";"0,20";"100,00"
"10615346650";"18/05/2021 / 09:05:01";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"123.615,00";"-";"-";"-"
"10607826101";"17/05/2021 / 12:30:01";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"122.250,00";"645,00";"0,53";"258,00"
"10607022182";"17/05/2021 / 09:05:00";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"121.605,00";"-";"-";"-"
"10591601628";"14/05/2021 / 09:46:04";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"122.285,00";"-510,00";"-0,42";"-204,00"
"10591220841";"14/05/2021 / 09:05:00";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"121.775,00";"-";"-";"-"
"10584494283";"13/05/2021 / 10:23:55";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"120.552,50";"-502,50";"-0,42";"-201,00"
"10584173735";"13/05/2021 / 09:05:00";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"120.050,00";"-";"-";"-"
"10575942312";"12/05/2021 / 09:30:13";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"122.060,00";"-647,50";"-0,53";"-259,00"
"10575652432";"12/05/2021 / 09:05:01";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"122.707,50";"-";"-";"-"
"10568199865";"11/05/2021 / 09:58:56";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"120.950,00";"-450,00";"-0,37";"-180,00"
"10568006649";"11/05/2021 / 09:05:01";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"121.400,00";"-";"-";"-"
"10562737156";"10/05/2021 / 12:35:01";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"122.405,00";"455,00";"0,37";"182,00"
"10561652490";"10/05/2021 / 09:05:01";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"122.860,00";"-";"-";"-"
"10544247849";"07/05/2021 / 10:44:34";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"121.045,00";"-492,50";"-0,41";"-197,00"
"10542177447";"07/05/2021 / 09:05:01";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"120.552,50";"-";"-";"-"
"10524096027";"06/05/2021 / 11:28:15";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"119.365,00";"-490,00";"-0,41";"-196,00"
"10521218130";"06/05/2021 / 09:15:02";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"119.855,00";"-";"-";"-"
"10505801244";"05/05/2021 / 11:09:33";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"119.290,00";"-485,00";"-0,41";"-194,00"
"10504310760";"05/05/2021 / 09:05:00";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"118.805,00";"-";"-";"-"
"10494369690";"04/05/2021 / 10:25:00";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"118.880,00";"-245,00";"-0,21";"-98,00"
"10493295111";"04/05/2021 / 09:10:01";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"119.125,00";"-";"-";"-"
"10475796552";"03/05/2021 / 11:20:00";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"119.990,00";"-90,00";"-0,08";"-36,00"
"10474994154";"03/05/2021 / 10:40:00";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"119.900,00";"-";"-";"-"
"10421939334";"30/04/2021 / 12:40:00";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"120.100,00";"230,00";"0,19";"92,00"
"10419428922";"30/04/2021 / 10:35:01";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"120.330,00";"-";"-";"-"
"10418825562";"30/04/2021 / 10:05:34";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"119.395,00";"-495,00";"-0,41";"-198,00"
"10417951635";"30/04/2021 / 09:05:00";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"119.890,00";"-";"-";"-"
"10399708656";"29/04/2021 / 11:14:27";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"120.910,00";"-500,00";"-0,41";"-200,00"
"10399339632";"29/04/2021 / 10:45:00";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"121.410,00";"-";"-";"-"
"10398943758";"29/04/2021 / 10:25:01";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"121.810,00";"115,00";"0,09";"46,00"
"10397608710";"29/04/2021 / 09:05:00";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"121.925,00";"-";"-";"-"
"10345529406";"27/04/2021 / 11:15:00";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"120.895,00";"102,50";"0,08";"41,00"
"10344400914";"27/04/2021 / 10:20:01";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"120.792,50";"-";"-";"-"
"10329893160";"26/04/2021 / 16:10:00";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"120.970,00";"470,00";"0,39";"188,00"
"10323524322";"26/04/2021 / 09:05:00";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"121.440,00";"-";"-";"-"
"10287402519";"23/04/2021 / 10:37:11";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"121.252,50";"-512,50";"-0,42";"-205,00"
"10286377437";"23/04/2021 / 09:05:00";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"120.740,00";"-";"-";"-"
"10276880382";"22/04/2021 / 11:55:00";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"120.690,00";"200,00";"0,17";"80,00"
"10276326177";"22/04/2021 / 10:55:00";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"120.490,00";"-";"-";"-"
"10275915264";"22/04/2021 / 10:00:10";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"121.250,00";"-550,00";"-0,46";"-220,00"
"10275546612";"22/04/2021 / 09:05:00";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"120.700,00";"-";"-";"-"
"10261491093";"20/04/2021 / 10:50:00";"WINM21";"V";"2";"0,00";"executada";"saída";"2";"120.885,00";"-55,00";"-0,05";"-22,00"
"10260522654";"20/04/2021 / 09:05:00";"WINM21";"C";"2";"0,00";"executada";"entrada";"2";"120.940,00";"-";"-";"-"
"10246768704";"19/04/2021 / 10:40:02";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"121.710,00";"37,50";"0,03";"15,00"
"10245585576";"19/04/2021 / 09:05:00";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"121.747,50";"-";"-";"-"
"10202078451";"15/04/2021 / 10:15:32";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"121.535,00";"-520,00";"-0,43";"-208,00"
"10201296324";"15/04/2021 / 09:15:02";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"121.015,00";"-";"-";"-"
"10186015998";"14/04/2021 / 10:31:20";"WINM21";"C";"2";"0,00";"executada";"saída";"2";"120.355,00";"-505,00";"-0,42";"-202,00"
"10184410122";"14/04/2021 / 09:05:00";"WINM21";"V";"2";"0,00";"executada";"entrada";"2";"119.850,00";"-";"-";"-"
"10175413281";"13/04/2021 / 10:20:00";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"118.185,00";"135,00";"0,11";"54,00"
"10174219968";"13/04/2021 / 09:05:00";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"118.050,00";"-";"-";"-"
"10165760997";"12/04/2021 / 16:25:00";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"118.752,50";"-342,50";"-0,29";"-137,00"
"10159011150";"12/04/2021 / 10:10:00";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"118.410,00";"-";"-";"-"
"10122977703";"09/04/2021 / 10:07:57";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"117.282,50";"-517,50";"-0,44";"-207,00"
"10122051558";"09/04/2021 / 09:05:01";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"117.800,00";"-";"-";"-"
"10110502455";"08/04/2021 / 12:35:00";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"117.947,50";"272,50";"0,23";"109,00"
"10106951985";"08/04/2021 / 09:05:00";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"118.220,00";"-";"-";"-"
"10095475317";"07/04/2021 / 12:00:00";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"117.560,00";"295,00";"0,25";"118,00"
"10093617492";"07/04/2021 / 09:20:01";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"117.265,00";"-";"-";"-"
"10086296361";"06/04/2021 / 12:45:00";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"117.590,00";"325,00";"0,28";"130,00"
"10083728949";"06/04/2021 / 09:05:00";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"117.265,00";"-";"-";"-"
"10069627389";"05/04/2021 / 09:33:24";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"116.265,00";"-495,00";"-0,43";"-198,00"
"10069225554";"05/04/2021 / 09:05:01";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"115.770,00";"-";"-";"-"
"10030295421";"01/04/2021 / 11:28:23";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"115.780,00";"-555,00";"-0,48";"-222,00"
"10029908190";"01/04/2021 / 10:50:00";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"116.335,00";"-";"-";"-"
"10029300666";"01/04/2021 / 10:05:01";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"117.010,00";"395,00";"0,34";"158,00"
"10028556747";"01/04/2021 / 09:05:01";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"117.405,00";"-";"-";"-"
"10015545111";"31/03/2021 / 12:35:00";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"116.460,00";"-260,00";"-0,22";"-104,00"
"10013048391";"31/03/2021 / 09:25:04";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"116.720,00";"-";"-";"-"
"10001576919";"30/03/2021 / 11:07:13";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"116.420,00";"1.495,00";"1,30";"598,00"
"10000583070";"30/03/2021 / 09:50:00";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"114.925,00";"-";"-";"-"
"9986802906";"29/03/2021 / 09:45:25";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"113.900,00";"-545,00";"-0,48";"-218,00"
"9986192331";"29/03/2021 / 09:20:00";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"114.445,00";"-";"-";"-"
"9963160641";"26/03/2021 / 10:26:22";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"114.785,00";"1.472,50";"1,30";"589,00"
"9962360922";"26/03/2021 / 09:10:02";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"113.312,50";"-";"-";"-"
"9952458138";"25/03/2021 / 12:34:52";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"112.790,00";"1.505,00";"1,35";"602,00"
"9949977264";"25/03/2021 / 09:45:00";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"111.285,00";"-";"-";"-"
"9941176746";"24/03/2021 / 12:07:14";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"114.490,00";"-505,00";"-0,44";"-202,00"
"9938525073";"24/03/2021 / 09:05:00";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"113.985,00";"-";"-";"-"
"9930144846";"23/03/2021 / 11:35:00";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"113.990,00";"-430,00";"-0,38";"-172,00"
"9928134621";"23/03/2021 / 09:05:00";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"114.420,00";"-";"-";"-"
"9914916711";"22/03/2021 / 10:03:27";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"115.082,50";"-507,50";"-0,44";"-203,00"
"9913412331";"22/03/2021 / 09:05:00";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"115.590,00";"-";"-";"-"
"9888214683";"19/03/2021 / 11:00:01";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"115.627,50";"-85,00";"-0,07";"-34,00"
"9887126892";"19/03/2021 / 09:05:00";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"115.542,50";"-";"-";"-"
"9875155266";"18/03/2021 / 10:09:43";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"115.645,00";"-505,00";"-0,43";"-202,00"
"9874894296";"18/03/2021 / 09:45:00";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"116.150,00";"-";"-";"-"
"9874352559";"18/03/2021 / 09:06:14";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"117.365,00";"-530,00";"-0,45";"-212,00"
"9874329252";"18/03/2021 / 09:05:01";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"116.835,00";"-";"-";"-"
"9866352732";"17/03/2021 / 13:08:02";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"114.930,00";"1.535,00";"1,35";"614,00"
"9863760651";"17/03/2021 / 09:05:00";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"113.395,00";"-";"-";"-"
"9851633256";"16/03/2021 / 12:40:13";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"114.240,00";"-537,50";"-0,47";"-215,00"
"9848824248";"16/03/2021 / 10:05:01";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"114.777,50";"-";"-";"-"
"9839118957";"15/03/2021 / 12:35:00";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"114.335,00";"515,00";"0,45";"206,00"
"9836515407";"15/03/2021 / 09:30:01";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"113.820,00";"-";"-";"-"
"9816008964";"12/03/2021 / 11:20:00";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"113.835,00";"-260,00";"-0,23";"-104,00"
"9814874997";"12/03/2021 / 09:05:00";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"114.095,00";"-";"-";"-"
"9806261802";"11/03/2021 / 11:01:11";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"114.455,00";"-485,00";"-0,43";"-194,00"
"9805111422";"11/03/2021 / 09:10:00";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"113.970,00";"-";"-";"-"
"9793665240";"10/03/2021 / 10:35:01";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"112.487,50";"-242,50";"-0,22";"-97,00"
"9792621585";"10/03/2021 / 09:05:00";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"112.245,00";"-";"-";"-"
"9773487924";"08/03/2021 / 11:38:37";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"114.270,00";"-470,00";"-0,41";"-188,00"
"9773076513";"08/03/2021 / 10:50:00";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"113.800,00";"-";"-";"-"
"9771988962";"08/03/2021 / 09:16:28";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"113.475,00";"-505,00";"-0,44";"-202,00"
"9771755667";"08/03/2021 / 09:05:00";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"113.980,00";"-";"-";"-"
"9736244646";"05/03/2021 / 11:05:25";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"114.327,50";"-517,50";"-0,45";"-207,00"
"9736007298";"05/03/2021 / 10:50:00";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"113.810,00";"-";"-";"-"
"9723963960";"04/03/2021 / 10:25:00";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"112.340,00";"60,00";"0,05";"24,00"
"9723030675";"04/03/2021 / 09:10:00";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"112.400,00";"-";"-";"-"
"9714807157";"03/03/2021 / 11:07:00";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"110.695,00";"-470,00";"-0,42";"-188,00"
"9714094336";"03/03/2021 / 10:10:01";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"111.165,00";"-";"-";"-"
"9699708883";"02/03/2021 / 10:08:13";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"108.800,00";"-505,00";"-0,46";"-202,00"
"9699393013";"02/03/2021 / 09:35:01";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"109.305,00";"-";"-";"-"
"9688765780";"01/03/2021 / 12:15:00";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"111.595,00";"-110,00";"-0,10";"-44,00"
"9686930014";"01/03/2021 / 09:10:00";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"111.485,00";"-";"-";"-"
"9653699194";"26/02/2021 / 10:55:00";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"113.180,00";"-165,00";"-0,15";"-66,00"
"9652825924";"26/02/2021 / 09:30:01";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"113.015,00";"-";"-";"-"
"9641766385";"25/02/2021 / 11:29:08";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"116.565,00";"-512,50";"-0,44";"-205,00"
"9641078935";"25/02/2021 / 10:20:00";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"116.052,50";"-";"-";"-"
"9633559987";"24/02/2021 / 11:15:11";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"115.120,00";"-505,00";"-0,44";"-202,00"
"9633183829";"24/02/2021 / 10:45:00";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"115.625,00";"-";"-";"-"
"9632719261";"24/02/2021 / 10:08:34";"WINJ21";"C";"2";"0,00";"executada";"saída";"2";"116.260,00";"-515,00";"-0,44";"-206,00"
"9632292088";"24/02/2021 / 09:05:03";"WINJ21";"V";"2";"0,00";"executada";"entrada";"2";"115.745,00";"-";"-";"-"
"9612430768";"22/02/2021 / 09:07:12";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"112.870,00";"-530,00";"-0,47";"-212,00"
"9612395668";"22/02/2021 / 09:05:00";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"113.400,00";"-";"-";"-"
"9588503806";"19/02/2021 / 11:05:00";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"118.330,00";"-97,50";"-0,08";"-39,00"
"9586729846";"19/02/2021 / 09:05:00";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"118.427,50";"-";"-";"-"
"9577420891";"18/02/2021 / 10:40:00";"WINJ21";"V";"2";"0,00";"executada";"saída";"2";"120.410,00";"175,00";"0,15";"70,00"
"9576642040";"18/02/2021 / 09:10:01";"WINJ21";"C";"2";"0,00";"executada";"entrada";"2";"120.235,00";"-";"-";"-"
"9533092741";"12/02/2021 / 10:13:21";"WING21";"V";"2";"0,00";"executada";"saída";"2";"118.470,00";"-505,00";"-0,42";"-202,00"
"9531398503";"12/02/2021 / 09:10:09";"WING21";"C";"2";"0,00";"executada";"entrada";"2";"118.975,00";"-";"-";"-"
"9515159371";"11/02/2021 / 10:07:02";"WING21";"C";"2";"0,00";"executada";"saída";"2";"119.347,50";"-507,50";"-0,43";"-203,00"
"9514534783";"11/02/2021 / 09:20:00";"WING21";"V";"2";"0,00";"executada";"entrada";"2";"118.840,00";"-";"-";"-"
"9502733251";"10/02/2021 / 11:01:18";"WING21";"V";"2";"0,00";"executada";"saída";"2";"118.715,00";"-475,00";"-0,40";"-190,00"
"9501522214";"10/02/2021 / 09:15:00";"WING21";"C";"2";"0,00";"executada";"entrada";"2";"119.190,00";"-";"-";"-"
"9491687383";"09/02/2021 / 11:20:00";"WING21";"V";"2";"0,00";"executada";"saída";"2";"118.780,00";"-490,00";"-0,41";"-196,00"
"9490427104";"09/02/2021 / 10:05:00";"WING21";"C";"2";"0,00";"executada";"entrada";"2";"119.270,00";"-";"-";"-"
"9482694490";"08/02/2021 / 15:05:02";"WING21";"V";"2";"0,00";"executada";"saída";"2";"120.130,00";"695,00";"0,58";"278,00"
"9479279602";"08/02/2021 / 10:40:00";"WING21";"C";"2";"0,00";"executada";"entrada";"2";"119.435,00";"-";"-";"-"
"9450260482";"05/02/2021 / 10:35:33";"WING21";"C";"2";"0,00";"executada";"saída";"2";"120.270,00";"-530,00";"-0,44";"-212,00"
"9449153590";"05/02/2021 / 09:05:00";"WING21";"V";"2";"0,00";"executada";"entrada";"2";"119.740,00";"-";"-";"-"
"9437952424";"04/02/2021 / 10:11:47";"WING21";"C";"2";"0,00";"executada";"saída";"2";"120.577,50";"-507,50";"-0,42";"-203,00"
"9437342110";"04/02/2021 / 09:20:02";"WING21";"V";"2";"0,00";"executada";"entrada";"2";"120.070,00";"-";"-";"-"
"9426047257";"03/02/2021 / 10:37:19";"WING21";"C";"2";"0,00";"executada";"saída";"2";"119.537,50";"-472,50";"-0,40";"-189,00"
"9425000392";"03/02/2021 / 09:05:01";"WING21";"V";"2";"0,00";"executada";"entrada";"2";"119.065,00";"-";"-";"-"
"9414035965";"02/02/2021 / 10:10:24";"WING21";"C";"2";"0,00";"executada";"saída";"2";"119.375,00";"-517,50";"-0,44";"-207,00"
"9413395075";"02/02/2021 / 09:05:00";"WING21";"V";"2";"0,00";"executada";"entrada";"2";"118.857,50";"-";"-";"-"
"9372135256";"29/01/2021 / 09:35:53";"WING21";"V";"2";"0,00";"executada";"saída";"2";"117.975,00";"-525,00";"-0,44";"-210,00"
"9371794654";"29/01/2021 / 09:05:01";"WING21";"C";"2";"0,00";"executada";"entrada";"2";"118.500,00";"-";"-";"-"
"9359935699";"28/01/2021 / 10:45:48";"WING21";"C";"2";"0,00";"executada";"saída";"2";"117.140,00";"-500,00";"-0,43";"-200,00"
"9359768149";"28/01/2021 / 10:35:03";"WING21";"V";"2";"0,00";"executada";"entrada";"2";"116.640,00";"-";"-";"-"
"9345761671";"27/01/2021 / 10:35:00";"WING21";"V";"2";"0,00";"executada";"saída";"2";"115.815,00";"-150,00";"-0,13";"-60,00"
"9344422618";"27/01/2021 / 09:05:00";"WING21";"C";"2";"0,00";"executada";"entrada";"2";"115.965,00";"-";"-";"-"
"9332272114";"26/01/2021 / 10:42:25";"WING21";"C";"2";"0,00";"executada";"saída";"2";"118.370,00";"-490,00";"-0,42";"-196,00"
